class,neck_inclination,left_hip_angle,left_bicep_angle,right_hip_angle,right_bicep_angle,y1,x1,s1,y2,x2,s2,y3,x3,s3,y4,x4,s4,y5,x5,s5,y6,x6,s6,y7,x7,s7,y8,x8,s8,y9,x9,s9,y10,x10,s10,y11,x11,s11,y12,x12,s12,y13,x13,s13,y14,x14,s14,y15,x15,s15,y16,x16,s16,y17,x17,s17
hunched_roundshoulder,52.01306516948604,95.5641173014572,78.88285193209609,92.20216158819352,100.65864612034295,0.39700943,0.43167064,0.6112263,0.36494645,0.4360225,0.6147687,0.36833355,0.43590164,0.5567198,0.336465,0.4855256,0.5036318,0.34110317,0.48227134,0.5731091,0.39637074,0.56298697,0.62720364,0.43046796,0.50596684,0.52404237,0.6565751,0.53753185,0.6568392,0.5926187,0.48561803,0.44560492,0.6154908,0.40062958,0.44810995,0.5980816,0.39644948,0.30536628,0.8323955,0.6011097,0.4663645,0.8081243,0.5519649,0.49184614,0.86848795,0.40752116,0.4987989,0.83282423,0.39855573,0.28046143,0.91455,0.46212617,0.056529187,0.88492894,0.48586136,0.14263414
hunched_roundshoulder,51.62141938686738,99.95983580598062,79.1171547413842,99.57540543873563,101.47777704712428,0.39933312,0.43306103,0.6003723,0.368195,0.43573523,0.5882335,0.3711773,0.43588457,0.527523,0.33657274,0.48414403,0.49137503,0.34061882,0.4814591,0.57559395,0.39920408,0.56399,0.6588112,0.4273089,0.5061011,0.52789336,0.65427417,0.53765815,0.6713258,0.59150594,0.48460752,0.4545831,0.61388326,0.4036812,0.47234142,0.5973693,0.4011778,0.32792544,0.8297905,0.6008715,0.49467787,0.8062955,0.55105656,0.5263411,0.88073415,0.408811,0.52903146,0.8497696,0.40277347,0.39204633,0.91180897,0.4700558,0.0697458,0.88560784,0.47447205,0.14367436
hunched_roundshoulder,52.38354604419134,103.12972659978357,78.88802238529779,101.06463256460853,102.92200688674512,0.39954877,0.4326838,0.6018085,0.36817467,0.43427292,0.529487,0.37082332,0.43511683,0.6301685,0.3358333,0.48407444,0.48285198,0.33999535,0.4811034,0.6044717,0.3975314,0.564934,0.6617735,0.42672163,0.505748,0.56825036,0.65162647,0.5372834,0.6399424,0.5904583,0.48637024,0.47500482,0.6131737,0.41399613,0.47391272,0.59963995,0.40147334,0.32433546,0.8267231,0.5930004,0.5422992,0.8049936,0.5484057,0.5259524,0.8825164,0.4090304,0.49442065,0.8510624,0.40228248,0.3558644,0.9136381,0.47176215,0.06860475,0.8876264,0.48476353,0.13497543
hunched_roundshoulder,52.32127787150016,107.13279118930129,78.93508921886834,103.9905216805019,102.19330766457477,0.4028723,0.4338368,0.5745659,0.37127763,0.4356226,0.5448889,0.37383264,0.4357582,0.5385643,0.33522993,0.48357868,0.45149058,0.33941984,0.48089,0.60170436,0.39607507,0.56314003,0.6302476,0.42347318,0.5069155,0.5592595,0.6500349,0.5370888,0.6117471,0.5905712,0.4872654,0.47899398,0.6125674,0.41393748,0.4871197,0.59887147,0.4008484,0.3347352,0.8246939,0.592735,0.5514963,0.797429,0.54965705,0.5609904,0.8954545,0.4091889,0.50206405,0.85236084,0.4028204,0.39086363,0.91770977,0.471453,0.07734364,0.91219634,0.4738876,0.13462403
hunched_roundshoulder,52.74836714008352,105.11110983649087,81.46449268363165,100.22859008944226,92.37528275062014,0.40158963,0.43250132,0.58626264,0.37086523,0.43396193,0.47405574,0.37292534,0.43406597,0.5779577,0.33668864,0.48195663,0.484513,0.34041056,0.47961608,0.6347815,0.39712772,0.56222636,0.6086713,0.42321074,0.50613207,0.56933147,0.6478858,0.5336326,0.6312919,0.6017809,0.4927663,0.46649757,0.6130824,0.4041136,0.47775918,0.5986991,0.40012312,0.3216737,0.83095586,0.5929573,0.5274104,0.809165,0.54962903,0.52975786,0.8947294,0.40944305,0.5219241,0.8527479,0.4039781,0.4011609,0.9145349,0.47293445,0.07005079,0.8870749,0.48596326,0.14682145
hunched_roundshoulder,49.85294008318274,101.60924452826868,82.03792804558924,99.84618145819161,93.3147752709554,0.40274233,0.43276253,0.6271033,0.37165958,0.43433213,0.48647124,0.3732857,0.43467805,0.56228405,0.33492228,0.4817764,0.47102976,0.3378449,0.4801478,0.61963737,0.40028775,0.55998486,0.6247847,0.4223623,0.5054531,0.5753358,0.6470602,0.5328933,0.6764582,0.6011564,0.49306056,0.45990694,0.6143274,0.40379128,0.52622557,0.60010934,0.4007898,0.29668742,0.8297609,0.5916337,0.51407605,0.8068193,0.54895014,0.5184908,0.88148725,0.4091271,0.48034075,0.84934586,0.40353104,0.39125207,0.9158075,0.4698553,0.07653927,0.88912886,0.47390634,0.14306362
hunched_roundshoulder,49.1950914668064,105.28656373589016,80.23539331229868,100.56870618935221,92.98378430377657,0.4022048,0.43119812,0.68825173,0.37010723,0.43570828,0.5098316,0.37299037,0.4340124,0.6029562,0.33631408,0.4837384,0.4950251,0.33904108,0.48083565,0.6379807,0.39959478,0.55770075,0.6095876,0.42457038,0.50692403,0.55181515,0.6483619,0.5332913,0.65928596,0.6029315,0.49364138,0.4622633,0.61264,0.4033259,0.48749685,0.6008416,0.39975542,0.3205563,0.829159,0.5923571,0.4959771,0.80637664,0.5498855,0.5260931,0.89578146,0.40830538,0.48425624,0.8509893,0.40386125,0.3922495,0.9140556,0.47160125,0.073081315,0.88722897,0.4850707,0.12947696
hunched_roundshoulder,49.15640567225368,104.52838541726206,78.22230433746415,105.13919557435798,96.10839777357148,0.4067318,0.4329477,0.64634657,0.37604827,0.43463358,0.48450038,0.3771962,0.43601212,0.5249818,0.33737826,0.48131442,0.5292522,0.33865762,0.48048255,0.6496439,0.3997168,0.55407554,0.6484983,0.42049128,0.50675964,0.54771984,0.64504856,0.53045875,0.72704715,0.5904634,0.48799768,0.47142893,0.6087293,0.4136811,0.47823977,0.5901531,0.3947008,0.33427203,0.8280477,0.5901194,0.5063022,0.8057553,0.5494966,0.5366018,0.89218897,0.40735427,0.47379035,0.86268204,0.4047506,0.40086353,0.9181862,0.47804615,0.07931132,0.892112,0.48229194,0.12816826
hunched_roundshoulder,48.777588494487695,99.40374912451489,76.98207858797323,99.01371800215048,96.99254527106213,0.40576363,0.43289223,0.6376141,0.37446845,0.43701577,0.4602734,0.37689435,0.43467984,0.536737,0.3389327,0.48117337,0.5335233,0.34227896,0.4790806,0.6638823,0.40068793,0.5522916,0.61404127,0.42234617,0.5070233,0.53059906,0.6531594,0.53199583,0.7452069,0.591847,0.48535496,0.4749778,0.6118258,0.40180594,0.4821214,0.5913557,0.38908598,0.3386658,0.83123344,0.5920014,0.49202383,0.80877864,0.5496566,0.4954933,0.87959456,0.40730914,0.5015771,0.8492035,0.40198356,0.37970722,0.9175981,0.46745482,0.08398212,0.891962,0.47116452,0.14488089
hunched_roundshoulder,47.42541560004755,98.28635749705745,76.16203241584316,97.51525646051971,93.5570284204374,0.40539765,0.433206,0.6177515,0.37530923,0.43594393,0.44358042,0.37999105,0.4331932,0.5249481,0.3381835,0.48083577,0.55071753,0.34120056,0.478837,0.6852234,0.4007468,0.5495233,0.5900139,0.4090675,0.5166621,0.4646266,0.65466976,0.53149194,0.74098533,0.6021072,0.49406654,0.44385198,0.6124716,0.40084216,0.4730674,0.5967156,0.3951258,0.330043,0.83717054,0.5917763,0.43162555,0.8139361,0.5526787,0.47851592,0.8825556,0.40722814,0.49473166,0.8478184,0.40108362,0.37429944,0.9167913,0.46766683,0.08680184,0.89124596,0.47173738,0.14814241
hunched_roundshoulder,49.42899136655245,99.76801677332998,75.46266885615805,106.80630814697469,93.4833921509955,0.40834054,0.43222576,0.61295176,0.37928364,0.4359487,0.45725006,0.38371682,0.432868,0.59755206,0.3390532,0.4817674,0.57527363,0.34284338,0.47935238,0.69263494,0.39605188,0.5489434,0.5519832,0.41003308,0.518768,0.4701142,0.6483364,0.5324339,0.6375216,0.6007817,0.4961012,0.43411478,0.6100154,0.41643572,0.45193806,0.5952661,0.40024972,0.35004076,0.8490786,0.60071546,0.38639215,0.81606233,0.5557317,0.44636816,0.9048029,0.4099988,0.45840847,0.87668765,0.40573913,0.35542527,0.91682446,0.4660153,0.068173654,0.9079835,0.4786446,0.10879989
hunched_roundshoulder,50.62353456487749,99.98032637349064,75.11748475588395,102.54314995386284,100.38612157245944,0.40954065,0.4307519,0.6309786,0.37852025,0.4347546,0.5014222,0.38350114,0.4314223,0.6384788,0.34105784,0.47831583,0.5650092,0.3449311,0.47712684,0.6964984,0.398859,0.5494052,0.55928147,0.41206163,0.51726884,0.4788941,0.64898044,0.53302336,0.6527519,0.5934841,0.48825088,0.45020524,0.6098031,0.4168101,0.4935454,0.5954044,0.40355355,0.34983853,0.8382672,0.5998184,0.41866934,0.8159989,0.55463,0.44713613,0.89495057,0.4087676,0.46269277,0.8640594,0.40518594,0.3783722,0.91637653,0.4675815,0.07198556,0.89015377,0.4809734,0.1136412
hunched_roundshoulder,47.0653589690783,101.45925357409516,73.94092319964672,103.96060545193723,97.39867879176592,0.4073906,0.4301145,0.6086669,0.37434745,0.43466374,0.51472455,0.38121206,0.43105125,0.5900666,0.33974394,0.47949234,0.60761786,0.3433152,0.47785455,0.6935772,0.4007573,0.5456341,0.55111384,0.40983343,0.5191406,0.46751142,0.6530937,0.5347608,0.681482,0.5985873,0.49562636,0.45944008,0.6133058,0.4160295,0.47852203,0.5990397,0.40852284,0.32859758,0.83803356,0.59373283,0.44139606,0.8145591,0.55537856,0.47103694,0.89684886,0.40984294,0.4835389,0.86598796,0.4066684,0.37046102,0.91841143,0.46872616,0.076983936,0.89309204,0.48139912,0.118549764
hunched_roundshoulder,47.187788586904105,103.8055328370213,72.56960562941575,103.56423591402307,94.32625798514259,0.40092874,0.42631766,0.5841752,0.37088796,0.43063903,0.6715942,0.37418836,0.42952847,0.655936,0.3388625,0.4763565,0.6121416,0.34097585,0.47554347,0.70626026,0.3999604,0.542876,0.5998438,0.4090448,0.5175435,0.49511653,0.65442204,0.53245515,0.72290325,0.599319,0.49668828,0.47221217,0.61231756,0.41534835,0.44095495,0.5962992,0.40701476,0.3392992,0.83831286,0.5908375,0.4783734,0.81440085,0.5555138,0.50900954,0.90552753,0.4066629,0.45518738,0.8659124,0.4051945,0.37016264,0.9164635,0.47556034,0.07931873,0.89277124,0.48146683,0.13289468
hunched_roundshoulder,48.066309091604715,106.23579610598185,72.9506755435891,103.98396469889872,95.15957521482999,0.40303618,0.42595482,0.5990159,0.3719506,0.4296995,0.6678839,0.37580174,0.42845994,0.6232465,0.34064156,0.47557527,0.6058958,0.34405681,0.4744377,0.70461833,0.40033442,0.5426101,0.62507665,0.42138717,0.5062266,0.5044205,0.6526017,0.5334311,0.6904755,0.5917251,0.48948905,0.48340848,0.6115501,0.41510272,0.41912764,0.590994,0.3968843,0.37288028,0.83169097,0.5917816,0.46831277,0.8094251,0.55268764,0.48556435,0.90510124,0.41662398,0.40587315,0.8650807,0.40626317,0.34663573,0.9154364,0.47771317,0.0803728,0.8936902,0.48132023,0.12153215
hunched_roundshoulder,45.49917595612469,100.93196297017022,74.35983236182194,101.30183137410472,89.53340496151792,0.40127492,0.42474094,0.5578167,0.37104195,0.42999816,0.67702407,0.37496865,0.42754388,0.62039834,0.3364429,0.47638342,0.6062535,0.3401032,0.47324324,0.67636335,0.3977059,0.53923935,0.6136977,0.41925186,0.5076168,0.46620494,0.6491658,0.5269454,0.7186226,0.6012843,0.4977811,0.44304097,0.61143285,0.41377416,0.4226174,0.59554356,0.40549168,0.34606934,0.83638686,0.59162134,0.4277974,0.81397843,0.5574252,0.45737606,0.8952373,0.40767622,0.39646846,0.8647348,0.40567455,0.34703043,0.9156017,0.47701016,0.07195252,0.8937692,0.48269826,0.11518442
hunched_roundshoulder,46.15943942548797,99.54658204043818,70.73335708238201,98.9558526395021,91.85101792049747,0.4026298,0.42367983,0.5654989,0.3719954,0.42837498,0.5905287,0.37404034,0.42645308,0.5499071,0.33955407,0.4765109,0.59629524,0.34357035,0.4727891,0.66610956,0.39639255,0.53619504,0.5614317,0.40623587,0.5172909,0.45404997,0.6566206,0.52938217,0.6916994,0.60245574,0.4991655,0.4417118,0.61261666,0.41333547,0.3687572,0.59660923,0.40152264,0.37021685,0.84062076,0.5910327,0.40616712,0.81903386,0.5636212,0.4483305,0.8958923,0.4054368,0.39689708,0.86292887,0.40382168,0.35159346,0.9147949,0.47589523,0.069271006,0.8928803,0.48227,0.10957516
hunched_roundshoulder,47.476478172379224,104.09013315935738,71.73410956938311,106.75510904895626,93.018672910057,0.40203366,0.42388725,0.5377543,0.37212226,0.4277029,0.60374427,0.37382957,0.42688772,0.54989713,0.34138364,0.47451591,0.62618583,0.34423298,0.47312403,0.68360037,0.39864624,0.5374971,0.60558665,0.4058321,0.5155935,0.43931007,0.6548046,0.52972144,0.6695475,0.60011375,0.49630687,0.44085234,0.61279595,0.4143323,0.35004345,0.595753,0.40211183,0.3714846,0.8378402,0.58932203,0.42441687,0.8156287,0.5555194,0.47187883,0.9042878,0.41458058,0.39342093,0.8771665,0.4056222,0.33729884,0.9122542,0.48966438,0.0767515,0.8922701,0.48164377,0.12197626
hunched_roundshoulder,46.092749378015235,101.34849522651427,70.76331429208169,103.28810502625777,94.75513922350602,0.40021122,0.42294225,0.48455992,0.37096095,0.4266257,0.6461581,0.37218127,0.42600843,0.60797423,0.33977288,0.47346553,0.60731125,0.34236476,0.47155753,0.6469388,0.39930242,0.5358292,0.6106496,0.4055072,0.5153776,0.42825016,0.6554109,0.5284082,0.68344486,0.59568685,0.4935668,0.42553267,0.61188865,0.4144133,0.36776048,0.592851,0.40268356,0.341473,0.83396786,0.58933413,0.43045396,0.81218696,0.5559407,0.47729048,0.8945789,0.40676895,0.42812896,0.8641641,0.40485153,0.3509539,0.9143683,0.4742597,0.07228007,0.89173716,0.4801147,0.113619946
hunched_roundshoulder,46.6579448196636,100.44234768970699,72.14486348568933,102.01542221783097,92.04733804781115,0.40216848,0.42154327,0.5100065,0.37104917,0.42474833,0.64972585,0.3719437,0.42511255,0.6484136,0.34154925,0.4711674,0.5706265,0.3446394,0.4697847,0.6418452,0.40188086,0.5356393,0.6082303,0.41905934,0.5064735,0.45920134,0.65635633,0.52766484,0.7292517,0.5940341,0.49127552,0.44631985,0.6124764,0.4047752,0.39543125,0.5890375,0.39321026,0.35944256,0.8374974,0.5892679,0.41891113,0.81583774,0.55355674,0.4374562,0.89476126,0.40721473,0.44554746,0.86653614,0.4044838,0.34919676,0.911853,0.4731594,0.07508416,0.8907141,0.4785327,0.1162009
hunched_roundshoulder,47.070127115960915,102.41884051096861,72.39519674895948,104.69383991971645,94.01435056650479,0.40485263,0.4215539,0.50215214,0.37275916,0.4244654,0.5981712,0.37393826,0.42496806,0.66757476,0.3403594,0.47053504,0.5949677,0.34434375,0.46830055,0.67423487,0.4005071,0.5357493,0.6063207,0.4192348,0.506903,0.48434788,0.65566576,0.5276427,0.7465734,0.59642035,0.49060717,0.45005032,0.6127753,0.40601492,0.4538516,0.59446436,0.40027085,0.34453866,0.8343439,0.5892548,0.46204108,0.81245494,0.5528019,0.50483364,0.8975546,0.41025382,0.47935873,0.8697983,0.40611425,0.36835015,0.91596454,0.4770883,0.08164626,0.8945744,0.48156306,0.13376635
hunched_roundshoulder,44.85130316853866,103.62772935254753,71.99614977689065,103.24941883479886,94.59650808003248,0.40246853,0.42079663,0.55806434,0.37041268,0.42413837,0.6234177,0.37241024,0.42433834,0.69193023,0.33721706,0.47207007,0.5795678,0.3410383,0.4693392,0.681975,0.39901572,0.5340503,0.5909981,0.41902024,0.5060114,0.49023432,0.6568034,0.52809864,0.72874355,0.5959028,0.490654,0.46260172,0.6131793,0.4037117,0.38344437,0.59532857,0.40066957,0.3773993,0.83638537,0.5899397,0.45465314,0.81271696,0.55304736,0.49636734,0.9053581,0.409411,0.43767044,0.8665847,0.4055468,0.34673744,0.9156873,0.47614858,0.087440096,0.8942698,0.48141065,0.13748333
hunched_roundshoulder,46.34844363184352,100.18017770860524,71.8514590495131,102.635357507658,95.1516931765278,0.39997265,0.42079487,0.5742379,0.36927253,0.42525086,0.63146305,0.3723935,0.42370844,0.7096234,0.3392781,0.47065455,0.6305024,0.34191644,0.46918827,0.69124174,0.39855644,0.5333154,0.60344326,0.40530634,0.51604337,0.48443282,0.65752125,0.52813226,0.735389,0.59614384,0.49354383,0.4244827,0.6142813,0.40462485,0.3592905,0.5936713,0.40347004,0.3717261,0.83982104,0.5880753,0.37691072,0.81701964,0.55788386,0.42048788,0.8957585,0.40797472,0.4455145,0.8676132,0.40613142,0.33016756,0.91464657,0.47579718,0.07187895,0.8921906,0.4817883,0.12333683
hunched_roundshoulder,46.85475273451149,101.40843696667031,69.78271086313212,107.66792285039344,93.91552455940386,0.3965745,0.41899,0.6003009,0.36660728,0.42475685,0.6646743,0.3699739,0.42290092,0.738449,0.3392541,0.47002846,0.63908684,0.3420285,0.4685339,0.701765,0.39708418,0.5322564,0.6108127,0.41834813,0.5058329,0.503169,0.6564096,0.528145,0.7064981,0.5960024,0.49100533,0.43830207,0.61182344,0.4127507,0.33775315,0.59465694,0.40090296,0.37378374,0.8349053,0.589851,0.4441236,0.81196463,0.5536833,0.48122436,0.89720935,0.40790248,0.41983628,0.8801372,0.40477544,0.33715194,0.9128641,0.47651276,0.07230817,0.8907472,0.48161483,0.11556112
hunched_roundshoulder,46.560045658057504,99.98614569466349,71.41785132024401,100.66342725276195,95.5267388638532,0.39664662,0.41881505,0.59903806,0.36873186,0.4237936,0.6451274,0.3712467,0.42255974,0.70024496,0.34178066,0.46768403,0.60242367,0.34358984,0.4676663,0.68744045,0.40019163,0.529889,0.62904596,0.41877097,0.50558436,0.5110232,0.6564318,0.5283897,0.7422171,0.5961548,0.48109728,0.44951886,0.6134132,0.40286708,0.3777068,0.5927008,0.39631826,0.3818194,0.8374641,0.5896143,0.4339535,0.81448674,0.5559728,0.5009012,0.8961954,0.40628988,0.40710917,0.8636207,0.40403372,0.35067007,0.9113915,0.47412848,0.074538454,0.8893768,0.47917435,0.12113087
hunched_roundshoulder,46.672422162348184,97.144978245235,70.76444127329474,100.52318980872326,97.41023865956508,0.39809483,0.41787633,0.6088487,0.3688451,0.42278844,0.6350581,0.3719408,0.42164102,0.67432535,0.3413983,0.46739504,0.61202925,0.34414217,0.4670774,0.7056543,0.3996904,0.5297192,0.5941699,0.40565747,0.51608604,0.5200679,0.6575307,0.5301734,0.7273586,0.5940834,0.4901219,0.4170122,0.61421347,0.4053247,0.32964644,0.5934024,0.40050632,0.38848254,0.8480267,0.5897917,0.41001216,0.81588507,0.56325036,0.42915803,0.89650434,0.4060071,0.43358588,0.8646464,0.40456936,0.34329477,0.911571,0.46590558,0.07621597,0.88785505,0.48055393,0.12786943
hunched_roundshoulder,46.205970724594046,94.47757080829155,69.98075902830581,97.089298543121,96.06294286464505,0.39693278,0.41444764,0.56908214,0.36446047,0.42180488,0.69854796,0.3687005,0.41866502,0.7674412,0.3419519,0.4677476,0.64045435,0.34456766,0.46581507,0.69058114,0.40077156,0.52961314,0.563771,0.4121397,0.5088606,0.48551184,0.6601545,0.52911043,0.72733974,0.59693027,0.48183402,0.45649633,0.6141926,0.40371904,0.39365637,0.59373665,0.40083453,0.3793767,0.84705055,0.58977497,0.40083453,0.81522053,0.5567689,0.42732164,0.8862928,0.40758258,0.41986775,0.8534104,0.40207353,0.32702288,0.9136848,0.4672563,0.076609805,0.88940215,0.4813366,0.13266623
hunched_roundshoulder,44.70911371395456,94.97275952311747,69.75020599287204,94.39137382096601,95.93493828940984,0.39487714,0.41516525,0.56174886,0.36376736,0.42179137,0.6887297,0.36723122,0.41941118,0.7494959,0.34075436,0.46733627,0.6346437,0.34227726,0.46716663,0.72356117,0.40139306,0.52785045,0.5751434,0.40476763,0.51572657,0.48099557,0.6607369,0.5281223,0.7600122,0.59986115,0.4824886,0.4456454,0.6144349,0.40220746,0.38176006,0.59431803,0.39754638,0.37377816,0.8491137,0.59801334,0.37853578,0.81642884,0.56463766,0.41964194,0.8960999,0.40785524,0.4047508,0.84820795,0.40365687,0.33195946,0.9149742,0.46609446,0.07873576,0.89241433,0.48152995,0.11903119
hunched_roundshoulder,43.85168875276021,96.81371407048937,68.53999209459415,98.82801881899616,92.78223225155867,0.39412102,0.4153019,0.5433261,0.36353374,0.4203932,0.7043996,0.3661797,0.41962335,0.741878,0.3401525,0.46494317,0.5948604,0.34102207,0.4665203,0.7192904,0.4023273,0.5251511,0.55992097,0.40547335,0.5158257,0.4995687,0.66061664,0.5282838,0.7424624,0.5994324,0.48223945,0.4537597,0.61304253,0.402814,0.32826617,0.5884378,0.39323208,0.39193103,0.8478293,0.5877399,0.3797885,0.8178252,0.56467044,0.4408845,0.8954887,0.40749484,0.409269,0.86242956,0.40473732,0.34084398,0.91664076,0.4666116,0.07473292,0.86924803,0.522485,0.11873283
hunched_roundshoulder,45.45138866616002,95.63594357076903,68.02683998225109,98.51383011717559,95.5059409378305,0.39658436,0.41443378,0.5226319,0.36850846,0.41816756,0.7363215,0.37074468,0.4185946,0.7244978,0.34459648,0.4640974,0.6493299,0.34524834,0.46537042,0.71638227,0.4040622,0.52500707,0.5433063,0.40625787,0.51587313,0.4913625,0.66217315,0.5272027,0.74495435,0.5984391,0.48124424,0.4761034,0.61285007,0.40189758,0.31298608,0.59156466,0.3977805,0.38393587,0.8518548,0.5876937,0.3491598,0.82007027,0.56678504,0.42278606,0.8957615,0.40627432,0.42353508,0.86501575,0.40502134,0.33733574,0.91393536,0.46392426,0.07617976,0.89014983,0.47937354,0.11466748
hunched_roundshoulder,43.18402380847907,91.5746311280094,66.94847605571114,92.95337311386817,92.25199100591225,0.39500403,0.4119172,0.46898443,0.36690384,0.4168068,0.76351494,0.36957023,0.4164527,0.75552195,0.342661,0.4637994,0.6813996,0.34296834,0.4644929,0.7215861,0.4055128,0.52325225,0.52838403,0.40564808,0.5151245,0.49071512,0.66323906,0.5267572,0.7588505,0.59826726,0.4909196,0.41488856,0.61263263,0.4031963,0.3259838,0.59047085,0.40017137,0.37923312,0.85263705,0.58829343,0.3602197,0.82040083,0.567207,0.38624173,0.88400596,0.40764815,0.41599303,0.8495817,0.40356517,0.31647545,0.9103984,0.4652011,0.07246373,0.887625,0.4807438,0.12303474
hunched_roundshoulder,43.05851985286264,89.8662915335625,66.04551821724628,93.50257496465059,92.21287451253558,0.39465588,0.4105056,0.4709738,0.3635218,0.41703779,0.7770937,0.36628228,0.41541958,0.7828383,0.34427094,0.46514735,0.68229324,0.34512663,0.464457,0.6807632,0.40674555,0.5239833,0.5119692,0.41999376,0.50645846,0.50178206,0.6663712,0.5282108,0.757646,0.60145396,0.482127,0.41785887,0.6125704,0.40159684,0.36023504,0.5934715,0.3980606,0.37712455,0.8529126,0.5981989,0.35707486,0.8180286,0.5653565,0.4026782,0.8839531,0.40886164,0.4519465,0.8522723,0.40313455,0.32992622,0.8964984,0.46652547,0.075746134,0.8890196,0.4800879,0.1301247
